Collocation	Score (raw_freq)
('jetzt', 'für')	2.1231828209031596e-05
('jetzt', 'so')	2.1231828209031596e-05
('kaum', 'möglich')	2.1231828209031596e-05
('kein', 'es')	2.1231828209031596e-05
('kein', 'sagt')	2.1231828209031596e-05
('kleine', 'der')	2.1231828209031596e-05
('kurz', 'danach')	2.1231828209031596e-05
('kurz', 'und')	2.1231828209031596e-05
('lange', 'das')	2.1231828209031596e-05
('lange', 'es')	2.1231828209031596e-05
('lange', 'in')	2.1231828209031596e-05
('leicht', 'auf')	2.1231828209031596e-05
('los', 'und')	2.1231828209031596e-05
('manche', 'das')	2.1231828209031596e-05
('mehr', 'dann')	2.1231828209031596e-05
('mehr', 'den')	2.1231828209031596e-05
('mehr', 'möglich')	2.1231828209031596e-05
('meine', 'dass')	2.1231828209031596e-05
('meine', 'in')	2.1231828209031596e-05
('mich', 'mehr')	2.1231828209031596e-05
('mich', 'selbst')	2.1231828209031596e-05
('mich', 'so')	2.1231828209031596e-05
('mit', 'besonders')	2.1231828209031596e-05
('mit', 'darüber')	2.1231828209031596e-05
('mit', 'etwas')	2.1231828209031596e-05
('mit', 'man')	2.1231828209031596e-05
('mit', 'nichts')	2.1231828209031596e-05
('mit', 'sowie')	2.1231828209031596e-05
('mit', 'wem')	2.1231828209031596e-05
('mittel', 'die')	2.1231828209031596e-05
('muss', 'wie')	2.1231828209031596e-05
('muss', 'über')	2.1231828209031596e-05
('musste', 'das')	2.1231828209031596e-05
('musste', 'der')	2.1231828209031596e-05
('musste', 'er')	2.1231828209031596e-05
('musste', 'im')	2.1231828209031596e-05
('möglich', 'dass')	2.1231828209031596e-05
('möglich', 'in')	2.1231828209031596e-05
('nach', 'drei')	2.1231828209031596e-05
('nach', 'ende')	2.1231828209031596e-05
('natürlich', 'der')	2.1231828209031596e-05
('natürlich', 'und')	2.1231828209031596e-05
('neue', 'auf')	2.1231828209031596e-05
('neue', 'eine')	2.1231828209031596e-05
('neuen', 'des')	2.1231828209031596e-05
('neuen', 'mit')	2.1231828209031596e-05
('nichts', 'das')	2.1231828209031596e-05
('nichts', 'es')	2.1231828209031596e-05
('nie', 'mit')	2.1231828209031596e-05
('nie', 'zu')	2.1231828209031596e-05
('niemand', 'die')	2.1231828209031596e-05
('noch', 'diese')	2.1231828209031596e-05
('noch', 'etwa')	2.1231828209031596e-05
('noch', 'oder')	2.1231828209031596e-05
('noch', 'weit')	2.1231828209031596e-05
('nun', 'am')	2.1231828209031596e-05
('nur', 'am')	2.1231828209031596e-05
('nur', 'bis')	2.1231828209031596e-05
('nur', 'fünf')	2.1231828209031596e-05
('ob', 'diese')	2.1231828209031596e-05
('ob', 'jemand')	2.1231828209031596e-05
('oder', 'besser')	2.1231828209031596e-05
('oder', 'dies')	2.1231828209031596e-05
('oder', 'eben')	2.1231828209031596e-05
('oder', 'sagte')	2.1231828209031596e-05
('oft', 'er')	2.1231828209031596e-05
('oft', 'gar')	2.1231828209031596e-05
('oft', 'weil')	2.1231828209031596e-05
('oft', 'über')	2.1231828209031596e-05
('rund', 'an')	2.1231828209031596e-05
('rund', 'drei')	2.1231828209031596e-05
('rund', 'eine')	2.1231828209031596e-05
('sagt', 'an')	2.1231828209031596e-05
('sagt', 'da')	2.1231828209031596e-05
('sagt', 'dabei')	2.1231828209031596e-05
('sagt', 'dazu')	2.1231828209031596e-05
('sagt', 'viele')	2.1231828209031596e-05
('sagte', 'dazu')	2.1231828209031596e-05
('sagte', 'den')	2.1231828209031596e-05
('sagte', 'gegen')	2.1231828209031596e-05
('sagte', 'man')	2.1231828209031596e-05
('sagte', 'mit')	2.1231828209031596e-05
('schon', 'damals')	2.1231828209031596e-05
('schon', 'so')	2.1231828209031596e-05
('sehr', 'als')	2.1231828209031596e-05
('sehr', 'gute')	2.1231828209031596e-05
('sehr', 'im')	2.1231828209031596e-05
('sehr', 'sich')	2.1231828209031596e-05
('sehr', 'vor')	2.1231828209031596e-05
('sehr', 'weil')	2.1231828209031596e-05
('sehr', 'weit')	2.1231828209031596e-05
('sehr', 'wenige')	2.1231828209031596e-05
('sehr', 'wie')	2.1231828209031596e-05
('sehr', 'zeit')	2.1231828209031596e-05
('sei', 'gegen')	2.1231828209031596e-05
('sei', 'gerade')	2.1231828209031596e-05
('sei', 'weil')	2.1231828209031596e-05
('sei', 'zum')	2.1231828209031596e-05
('sei', 'zwar')	2.1231828209031596e-05
('seit', 'dass')	2.1231828209031596e-05
('seit', 'vor')	2.1231828209031596e-05
('selbst', 'sei')	2.1231828209031596e-05
('selbst', 'sondern')	2.1231828209031596e-05
('selbst', 'zum')	2.1231828209031596e-05
('sich', 'beide')	2.1231828209031596e-05
('sich', 'dazu')	2.1231828209031596e-05
('sich', 'dies')	2.1231828209031596e-05
('sich', 'jemandem')	2.1231828209031596e-05
('sich', 'muss')	2.1231828209031596e-05
('sich', 'niemand')	2.1231828209031596e-05
('sich', 'ob')	2.1231828209031596e-05
('sich', 'später')	2.1231828209031596e-05
('sich', 'zusammen')	2.1231828209031596e-05
('sich', 'zwischen')	2.1231828209031596e-05
('sieben', 'die')	2.1231828209031596e-05
('so', 'groß')	2.1231828209031596e-05
('so', 'leicht')	2.1231828209031596e-05
('so', 'vor')	2.1231828209031596e-05
('so', 'will')	2.1231828209031596e-05
('sondern', 'von')	2.1231828209031596e-05
('sowie', 'alle')	2.1231828209031596e-05
('später', 'bei')	2.1231828209031596e-05
('später', 'es')	2.1231828209031596e-05
('später', 'noch')	2.1231828209031596e-05
('später', 'sich')	2.1231828209031596e-05
('tag', 'mit')	2.1231828209031596e-05
('tag', 'nach')	2.1231828209031596e-05
('tag', 'von')	2.1231828209031596e-05
('tagen', 'im')	2.1231828209031596e-05
('uhr', 'bei')	2.1231828209031596e-05
('um', 'alle')	2.1231828209031596e-05
('um', 'diesen')	2.1231828209031596e-05
('um', 'einer')	2.1231828209031596e-05
('um', 'hat')	2.1231828209031596e-05
('um', 'nach')	2.1231828209031596e-05
('um', 'sechs')	2.1231828209031596e-05
('um', 'viele')	2.1231828209031596e-05
('um', 'wenn')	2.1231828209031596e-05
('um', 'zur')	2.1231828209031596e-05
('und', 'acht')	2.1231828209031596e-05
('und', 'allen')	2.1231828209031596e-05
('und', 'diesen')	2.1231828209031596e-05
('und', 'jahr')	2.1231828209031596e-05
('und', 'neun')	2.1231828209031596e-05
('und', 'wann')	2.1231828209031596e-05
('und', 'überhaupt')	2.1231828209031596e-05
('uns', 'war')	2.1231828209031596e-05
('unsere', 'dass')	2.1231828209031596e-05
('unsere', 'für')	2.1231828209031596e-05
('unter', 'an')	2.1231828209031596e-05
('unter', 'diesem')	2.1231828209031596e-05
('unter', 'eine')	2.1231828209031596e-05
('unter', 'unter')	2.1231828209031596e-05
('vergangenen', 'es')	2.1231828209031596e-05
('vergangenen', 'tagen')	2.1231828209031596e-05
('vergangenen', 'war')	2.1231828209031596e-05
('viel', 'früher')	2.1231828209031596e-05
('viel', 'wird')	2.1231828209031596e-05
('vier', 'aus')	2.1231828209031596e-05
('vom', 'am')	2.1231828209031596e-05
('vom', 'bei')	2.1231828209031596e-05
('vom', 'den')	2.1231828209031596e-05
('vom', 'eine')	2.1231828209031596e-05
('vom', 'hat')	2.1231828209031596e-05
('vom', 'zum')	2.1231828209031596e-05
('von', 'ende')	2.1231828209031596e-05
('von', 'gut')	2.1231828209031596e-05
('von', 'zwar')	2.1231828209031596e-05
('vor', 'einen')	2.1231828209031596e-05
('vor', 'so')	2.1231828209031596e-05
('vor', 'vier')	2.1231828209031596e-05
('war', 'diese')	2.1231828209031596e-05
('war', 'mir')	2.1231828209031596e-05
('war', 'sagte')	2.1231828209031596e-05
('war', 'während')	2.1231828209031596e-05
('was', 'hinter')	2.1231828209031596e-05
('was', 'mir')	2.1231828209031596e-05
('was', 'viele')	2.1231828209031596e-05
('was', 'will')	2.1231828209031596e-05
('weil', 'als')	2.1231828209031596e-05
('weil', 'dort')	2.1231828209031596e-05
('weil', 'mehr')	2.1231828209031596e-05
('weit', 'und')	2.1231828209031596e-05
('weit', 'von')	2.1231828209031596e-05
('weiter', 'dass')	2.1231828209031596e-05
('wenige', 'von')	2.1231828209031596e-05
('wenn', 'aus')	2.1231828209031596e-05
('wenn', 'einer')	2.1231828209031596e-05
('wenn', 'gegen')	2.1231828209031596e-05
('wenn', 'über')	2.1231828209031596e-05
('wie', 'jetzt')	2.1231828209031596e-05
('wie', 'mich')	2.1231828209031596e-05
('wie', 'nach')	2.1231828209031596e-05
('wie', 'unter')	2.1231828209031596e-05
('wieder', 'als')	2.1231828209031596e-05
('wieder', 'am')	2.1231828209031596e-05
('wieder', 'aus')	2.1231828209031596e-05
('wieder', 'sagt')	2.1231828209031596e-05
('wieder', 'war')	2.1231828209031596e-05
('wieder', 'wird')	2.1231828209031596e-05
('wieder', 'über')	2.1231828209031596e-05
('will', 'als')	2.1231828209031596e-05
('will', 'am')	2.1231828209031596e-05
('will', 'muss')	2.1231828209031596e-05
('will', 'oder')	2.1231828209031596e-05
('wird', 'dem')	2.1231828209031596e-05
('wird', 'dieser')	2.1231828209031596e-05
('wird', 'heute')	2.1231828209031596e-05
('wird', 'jede')	2.1231828209031596e-05
('wird', 'was')	2.1231828209031596e-05
('wird', 'weil')	2.1231828209031596e-05
('wird', 'wird')	2.1231828209031596e-05
('wo', 'am')	2.1231828209031596e-05
('wo', 'auch')	2.1231828209031596e-05
('wo', 'ein')	2.1231828209031596e-05
('wohl', 'der')	2.1231828209031596e-05
('wurde', 'bekannt')	2.1231828209031596e-05
('wurde', 'des')	2.1231828209031596e-05
('wurde', 'einer')	2.1231828209031596e-05
('wurde', 'schon')	2.1231828209031596e-05
('wurde', 'so')	2.1231828209031596e-05
('wurde', 'um')	2.1231828209031596e-05
('während', 'er')	2.1231828209031596e-05
('während', 'im')	2.1231828209031596e-05
('zeit', 'bei')	2.1231828209031596e-05
('zu', 'darüber')	2.1231828209031596e-05
('zu', 'eines')	2.1231828209031596e-05
('zu', 'groß')	2.1231828209031596e-05
('zu', 'heute')	2.1231828209031596e-05
('zu', 'manche')	2.1231828209031596e-05
('zu', 'welche')	2.1231828209031596e-05
('zum', 'am')	2.1231828209031596e-05
('zum', 'mehr')	2.1231828209031596e-05
('zur', 'sagte')	2.1231828209031596e-05
('zur', 'sei')	2.1231828209031596e-05
('zwar', 'dass')	2.1231828209031596e-05
('zwar', 'viel')	2.1231828209031596e-05
('zwei', 'aus')	2.1231828209031596e-05
('zwei', 'tagen')	2.1231828209031596e-05
('zweite', 'in')	2.1231828209031596e-05
('zwischen', 'zwei')	2.1231828209031596e-05
('über', 'als')	2.1231828209031596e-05
('über', 'einem')	2.1231828209031596e-05
('über', 'nach')	2.1231828209031596e-05
('ab', 'ein')	1.9108645388128435e-05
('ab', 'eine')	1.9108645388128435e-05
('ab', 'mit')	1.9108645388128435e-05
('ab', 'von')	1.9108645388128435e-05
('acht', 'bis')	1.9108645388128435e-05
('alle', 'am')	1.9108645388128435e-05
('alle', 'aus')	1.9108645388128435e-05
('alle', 'ihre')	1.9108645388128435e-05
('alle', 'so')	1.9108645388128435e-05
('allen', 'anderen')	1.9108645388128435e-05
('allen', 'es')	1.9108645388128435e-05
('alles', 'auf')	1.9108645388128435e-05
('alles', 'war')	1.9108645388128435e-05
('alles', 'wird')	1.9108645388128435e-05
('als', 'beispiel')	1.9108645388128435e-05
('als', 'bis')	1.9108645388128435e-05
('als', 'seit')	1.9108645388128435e-05
('also', 'dass')	1.9108645388128435e-05
('also', 'den')	1.9108645388128435e-05
('also', 'für')	1.9108645388128435e-05
('also', 'mehr')	1.9108645388128435e-05
('am', 'kurz')	1.9108645388128435e-05
('am', 'vom')	1.9108645388128435e-05
('an', 'da')	1.9108645388128435e-05
('an', 'tagen')	1.9108645388128435e-05
('an', 'vom')	1.9108645388128435e-05
('anderem', 'auf')	1.9108645388128435e-05
('anderem', 'von')	1.9108645388128435e-05
('anders', 'die')	1.9108645388128435e-05
('anders', 'es')	1.9108645388128435e-05
('auch', 'deren')	1.9108645388128435e-05
('auch', 'diesen')	1.9108645388128435e-05
('auch', 'dieses')	1.9108645388128435e-05
('auch', 'sonst')	1.9108645388128435e-05
('auch', 'welche')	1.9108645388128435e-05
('auch', 'weniger')	1.9108645388128435e-05
('auch', 'zusammen')	1.9108645388128435e-05
('auf', 'dessen')	1.9108645388128435e-05
('auf', 'jahre')	1.9108645388128435e-05
('auf', 'nun')	1.9108645388128435e-05
('auf', 'sechs')	1.9108645388128435e-05
('auf', 'seit')	1.9108645388128435e-05
('auf', 'während')	1.9108645388128435e-05
('aus', 'eigener')	1.9108645388128435e-05
('bei', 'beiden')	1.9108645388128435e-05
('bei', 'einigen')	1.9108645388128435e-05
('bei', 'sehr')	1.9108645388128435e-05
('bei', 'was')	1.9108645388128435e-05
('bei', 'zum')	1.9108645388128435e-05
('beide', 'das')	1.9108645388128435e-05
('beiden', 'von')	1.9108645388128435e-05
('beiden', 'war')	1.9108645388128435e-05
('beim', 'um')	1.9108645388128435e-05
('beispiel', 'wenn')	1.9108645388128435e-05
('bekannt', 'und')	1.9108645388128435e-05
('besonders', 'an')	1.9108645388128435e-05
('besonders', 'wenn')	1.9108645388128435e-05
('bis', 'jahr')	1.9108645388128435e-05
('bis', 'sechs')	1.9108645388128435e-05
('bis', 'zehn')	1.9108645388128435e-05
('bisher', 'der')	1.9108645388128435e-05
('bisher', 'im')	1.9108645388128435e-05
('da', 'immer')	1.9108645388128435e-05
('da', 'mehr')	1.9108645388128435e-05
('da', 'viel')	1.9108645388128435e-05
('dabei', 'ein')	1.9108645388128435e-05
('dafür', 'den')	1.9108645388128435e-05
('dafür', 'hat')	1.9108645388128435e-05
('damals', 'auch')	1.9108645388128435e-05
('damals', 'im')	1.9108645388128435e-05
('damals', 'noch')	1.9108645388128435e-05
('danach', 'sich')	1.9108645388128435e-05
('dann', 'am')	1.9108645388128435e-05
('dann', 'aus')	1.9108645388128435e-05
('dann', 'war')	1.9108645388128435e-05
('dann', 'zum')	1.9108645388128435e-05
('darüber', 'mit')	1.9108645388128435e-05
('das', 'einige')	1.9108645388128435e-05
('das', 'meine')	1.9108645388128435e-05
('das', 'musste')	1.9108645388128435e-05
('das', 'sonst')	1.9108645388128435e-05
('das', 'wo')	1.9108645388128435e-05
('das', 'zwei')	1.9108645388128435e-05
('dass', 'dort')	1.9108645388128435e-05
('dass', 'nichts')	1.9108645388128435e-05
('dass', 'während')	1.9108645388128435e-05
('dass', 'zur')	1.9108645388128435e-05
('davon', 'drei')	1.9108645388128435e-05
('dazu', 'einen')	1.9108645388128435e-05
('dazu', 'unter')	1.9108645388128435e-05
('dem', 'alles')	1.9108645388128435e-05
('dem', 'also')	1.9108645388128435e-05
('dem', 'ja')	1.9108645388128435e-05
('dem', 'jahre')	1.9108645388128435e-05
('dem', 'jetzt')	1.9108645388128435e-05
('dem', 'sowie')	1.9108645388128435e-05
('dem', 'vergangenen')	1.9108645388128435e-05
('dem', 'wo')	1.9108645388128435e-05
('den', 'also')	1.9108645388128435e-05
('den', 'besonders')	1.9108645388128435e-05
('den', 'bisher')	1.9108645388128435e-05
('den', 'dafür')	1.9108645388128435e-05
('den', 'davon')	1.9108645388128435e-05
('den', 'ja')	1.9108645388128435e-05
('den', 'jetzt')	1.9108645388128435e-05
('den', 'zehn')	1.9108645388128435e-05
('der', 'anders')	1.9108645388128435e-05
('der', 'danach')	1.9108645388128435e-05
('der', 'vielleicht')	1.9108645388128435e-05
('deren', 'ein')	1.9108645388128435e-05
('deren', 'es')	1.9108645388128435e-05
('deren', 'sich')	1.9108645388128435e-05
('deren', 'von')	1.9108645388128435e-05
('des', 'dort')	1.9108645388128435e-05
('des', 'ihre')	1.9108645388128435e-05
('des', 'jahre')	1.9108645388128435e-05
('des', 'jetzt')	1.9108645388128435e-05
('des', 'schon')	1.9108645388128435e-05
('des', 'weil')	1.9108645388128435e-05
('die', 'einem')	1.9108645388128435e-05
('die', 'genug')	1.9108645388128435e-05
('die', 'grosse')	1.9108645388128435e-05
('die', 'großen')	1.9108645388128435e-05
('die', 'nein')	1.9108645388128435e-05
('die', 'vierte')	1.9108645388128435e-05
('dies', 'dass')	1.9108645388128435e-05
('dies', 'nur')	1.9108645388128435e-05
('diese', 'durch')	1.9108645388128435e-05
('diese', 'unter')	1.9108645388128435e-05
('diese', 'wenn')	1.9108645388128435e-05
('diesem', 'mit')	1.9108645388128435e-05
('diesen', 'das')	1.9108645388128435e-05
('diesen', 'eine')	1.9108645388128435e-05
('dieser', 'einen')	1.9108645388128435e-05
('dieser', 'sehr')	1.9108645388128435e-05
('dieses', 'mit')	1.9108645388128435e-05
('dieses', 'noch')	1.9108645388128435e-05
('dieses', 'wird')	1.9108645388128435e-05
('dort', 'an')	1.9108645388128435e-05
('dort', 'er')	1.9108645388128435e-05
('dort', 'hat')	1.9108645388128435e-05
('dort', 'nur')	1.9108645388128435e-05
('drei', 'auf')	1.9108645388128435e-05
('drei', 'sich')	1.9108645388128435e-05
('durch', 'des')	1.9108645388128435e-05
('durch', 'mit')	1.9108645388128435e-05
('durch', 'um')	1.9108645388128435e-05
('ebenso', 'die')	1.9108645388128435e-05
('eigenen', 'der')	1.9108645388128435e-05
('eigenen', 'hat')	1.9108645388128435e-05
('ein', 'dieser')	1.9108645388128435e-05
('ein', 'erster')	1.9108645388128435e-05
('ein', 'etwa')	1.9108645388128435e-05
('ein', 'statt')	1.9108645388128435e-05
('ein', 'will')	1.9108645388128435e-05
('eine', 'besonders')	1.9108645388128435e-05
('eine', 'deren')	1.9108645388128435e-05
('eine', 'dort')	1.9108645388128435e-05
('eine', 'grosse')	1.9108645388128435e-05
('eine', 'ja')	1.9108645388128435e-05
('eine', 'sowie')	1.9108645388128435e-05
('einem', 'kleinen')	1.9108645388128435e-05
('einen', 'dann')	1.9108645388128435e-05
('einen', 'dass')	1.9108645388128435e-05
('einen', 'ganz')	1.9108645388128435e-05
('einen', 'ins')	1.9108645388128435e-05
('einen', 'solchen')	1.9108645388128435e-05
('einen', 'unter')	1.9108645388128435e-05
('einer', 'man')	1.9108645388128435e-05
('einer', 'sagte')	1.9108645388128435e-05
('einer', 'schon')	1.9108645388128435e-05
('einer', 'sondern')	1.9108645388128435e-05
('einer', 'was')	1.9108645388128435e-05
('eines', 'bei')	1.9108645388128435e-05
('eines', 'des')	1.9108645388128435e-05
('eines', 'neuen')	1.9108645388128435e-05
('eines', 'wie')	1.9108645388128435e-05
('einmal', 'dass')	1.9108645388128435e-05
('einmal', 'mit')	1.9108645388128435e-05
('einmal', 'sich')	1.9108645388128435e-05
('elf', 'die')	1.9108645388128435e-05
('ende', 'es')	1.9108645388128435e-05
('endlich', 'die')	1.9108645388128435e-05
('er', 'dabei')	1.9108645388128435e-05
('er', 'darüber')	1.9108645388128435e-05
('er', 'etwa')	1.9108645388128435e-05
('erst', 'bei')	1.9108645388128435e-05
('erst', 'und')	1.9108645388128435e-05
('erste', 'es')	1.9108645388128435e-05
('erste', 'mit')	1.9108645388128435e-05
('erste', 'von')	1.9108645388128435e-05
('ersten', 'an')	1.9108645388128435e-05
('ersten', 'auf')	1.9108645388128435e-05
('ersten', 'einen')	1.9108645388128435e-05
('ersten', 'jahr')	1.9108645388128435e-05
('ersten', 'über')	1.9108645388128435e-05
('es', 'fünf')	1.9108645388128435e-05
('es', 'hätte')	1.9108645388128435e-05
('es', 'je')	1.9108645388128435e-05
('es', 'vielleicht')	1.9108645388128435e-05
('etwa', 'an')	1.9108645388128435e-05
('etwa', 'es')	1.9108645388128435e-05
('etwa', 'nach')	1.9108645388128435e-05
('etwas', 'dann')	1.9108645388128435e-05
('fünf', 'das')	1.9108645388128435e-05
('fünf', 'von')	1.9108645388128435e-05
('für', 'jedoch')	1.9108645388128435e-05
('für', 'jene')	1.9108645388128435e-05
('für', 'will')	1.9108645388128435e-05
('für', 'während')	1.9108645388128435e-05
('ganz', 'oft')	1.9108645388128435e-05
('ganzen', 'und')	1.9108645388128435e-05
('gar', 'dass')	1.9108645388128435e-05
('gar', 'kein')	1.9108645388128435e-05
('gar', 'was')	1.9108645388128435e-05
('gegen', 'gemacht')	1.9108645388128435e-05
('gegen', 'hier')	1.9108645388128435e-05
('gegen', 'muss')	1.9108645388128435e-05
('gegen', 'oft')	1.9108645388128435e-05
('gegen', 'sagt')	1.9108645388128435e-05
('gemacht', 'sagt')	1.9108645388128435e-05
('gemacht', 'was')	1.9108645388128435e-05
('genug', 'die')	1.9108645388128435e-05
('gerade', 'weil')	1.9108645388128435e-05
('gesagt', 'und')	1.9108645388128435e-05
('groß', 'der')	1.9108645388128435e-05
('große', 'auf')	1.9108645388128435e-05
('große', 'dass')	1.9108645388128435e-05
('gut', 'er')	1.9108645388128435e-05
('gut', 'so')	1.9108645388128435e-05
('hat', 'diesen')	1.9108645388128435e-05
('hat', 'lange')	1.9108645388128435e-05
('hat', 'mehr')	1.9108645388128435e-05
('hat', 'zur')	1.9108645388128435e-05
('heißt', 'auch')	1.9108645388128435e-05
('hier', 'dass')	1.9108645388128435e-05
('hinter', 'zu')	1.9108645388128435e-05
('hoch', 'das')	1.9108645388128435e-05
('hoch', 'dass')	1.9108645388128435e-05
('hätte', 'nie')	1.9108645388128435e-05
('hätte', 'und')	1.9108645388128435e-05
('ihre', 'dort')	1.9108645388128435e-05
('ihre', 'sagte')	1.9108645388128435e-05
('ihre', 'unter')	1.9108645388128435e-05
('ihre', 'während')	1.9108645388128435e-05
('im', 'davon')	1.9108645388128435e-05
('im', 'drei')	1.9108645388128435e-05
('im', 'einmal')	1.9108645388128435e-05
('im', 'jeden')	1.9108645388128435e-05
('im', 'zusammen')	1.9108645388128435e-05
('immer', 'einen')	1.9108645388128435e-05
('immer', 'gut')	1.9108645388128435e-05
('in', 'besser')	1.9108645388128435e-05
('in', 'ersten')	1.9108645388128435e-05
('in', 'mich')	1.9108645388128435e-05
('in', 'weiteren')	1.9108645388128435e-05
('ins', 'bei')	1.9108645388128435e-05
('ja', 'dass')	1.9108645388128435e-05
('jahr', 'dass')	1.9108645388128435e-05
('jahr', 'zum')	1.9108645388128435e-05
('jahren', 'aus')	1.9108645388128435e-05
('jahren', 'nach')	1.9108645388128435e-05
('jahren', 'noch')	1.9108645388128435e-05
('jahren', 'um')	1.9108645388128435e-05
('jahren', 'zum')	1.9108645388128435e-05
('je', 'und')	1.9108645388128435e-05
('jede', 'der')	1.9108645388128435e-05
('jeden', 'die')	1.9108645388128435e-05
('jeder', 'fünfte')	1.9108645388128435e-05
('jeder', 'in')	1.9108645388128435e-05
('jetzt', 'an')	1.9108645388128435e-05
('jetzt', 'gegen')	1.9108645388128435e-05
('jetzt', 'wieder')	1.9108645388128435e-05
('kaum', 'das')	1.9108645388128435e-05
('kein', 'eine')	1.9108645388128435e-05
('kein', 'zur')	1.9108645388128435e-05
('keinen', 'auf')	1.9108645388128435e-05
('keinen', 'es')	1.9108645388128435e-05
('keinen', 'von')	1.9108645388128435e-05
('lange', 'auf')	1.9108645388128435e-05
('leicht', 'und')	1.9108645388128435e-05
('leider', 'immer')	1.9108645388128435e-05
('man', 'beim')	1.9108645388128435e-05
('man', 'ja')	1.9108645388128435e-05
('man', 'oft')	1.9108645388128435e-05
('mehr', 'beim')	1.9108645388128435e-05
('mehr', 'ins')	1.9108645388128435e-05
('mehr', 'noch')	1.9108645388128435e-05
('mehr', 'vom')	1.9108645388128435e-05
('mich', 'eine')	1.9108645388128435e-05
('mich', 'es')	1.9108645388128435e-05
('mich', 'im')	1.9108645388128435e-05
('mich', 'von')	1.9108645388128435e-05
('mir', 'so')	1.9108645388128435e-05
('mir', 'wie')	1.9108645388128435e-05
('mit', 'beim')	1.9108645388128435e-05
('mit', 'da')	1.9108645388128435e-05
('mit', 'ihre')	1.9108645388128435e-05
('mit', 'oft')	1.9108645388128435e-05
('mit', 'sechs')	1.9108645388128435e-05
('mit', 'sehr')	1.9108645388128435e-05
('mit', 'selbst')	1.9108645388128435e-05
('mit', 'unserer')	1.9108645388128435e-05
('mit', 'zehn')	1.9108645388128435e-05
('muss', 'dann')	1.9108645388128435e-05
('muss', 'den')	1.9108645388128435e-05
('muss', 'sagt')	1.9108645388128435e-05
('musste', 'am')	1.9108645388128435e-05
('möglich', 'sei')	1.9108645388128435e-05
('nach', 'sei')	1.9108645388128435e-05
('nach', 'war')	1.9108645388128435e-05
('nach', 'zur')	1.9108645388128435e-05
('natürlich', 'nur')	1.9108645388128435e-05
('neue', 'auch')	1.9108645388128435e-05
('neue', 'um')	1.9108645388128435e-05
('nichts', 'der')	1.9108645388128435e-05
('nie', 'dass')	1.9108645388128435e-05
('nie', 'eine')	1.9108645388128435e-05
('niemand', 'mehr')	1.9108645388128435e-05
('noch', 'ganz')	1.9108645388128435e-05
('noch', 'man')	1.9108645388128435e-05
('noch', 'nur')	1.9108645388128435e-05
('noch', 'zur')	1.9108645388128435e-05
('nun', 'seit')	1.9108645388128435e-05
('nur', 'acht')	1.9108645388128435e-05
('ob', 'mit')	1.9108645388128435e-05
('oder', 'hier')	1.9108645388128435e-05
('oder', 'jede')	1.9108645388128435e-05
('oder', 'oft')	1.9108645388128435e-05
('oder', 'vielleicht')	1.9108645388128435e-05
('oder', 'zwischen')	1.9108645388128435e-05
('oft', 'vor')	1.9108645388128435e-05
('ohne', 'an')	1.9108645388128435e-05
('ohne', 'für')	1.9108645388128435e-05
('ohne', 'ohne')	1.9108645388128435e-05
('sagt', 'seit')	1.9108645388128435e-05
('sagt', 'was')	1.9108645388128435e-05
('sagt', 'wird')	1.9108645388128435e-05
('sagt', 'über')	1.9108645388128435e-05
('sagte', 'viele')	1.9108645388128435e-05
('sagte', 'wenn')	1.9108645388128435e-05
('schon', 'am')	1.9108645388128435e-05
('schon', 'an')	1.9108645388128435e-05
('schon', 'oder')	1.9108645388128435e-05
('schon', 'oft')	1.9108645388128435e-05
('schon', 'sich')	1.9108645388128435e-05
('sechs', 'auf')	1.9108645388128435e-05
('sechs', 'zu')	1.9108645388128435e-05
('sehr', 'an')	1.9108645388128435e-05
('sehr', 'bei')	1.9108645388128435e-05
('sehr', 'da')	1.9108645388128435e-05
('sehr', 'man')	1.9108645388128435e-05
('sehr', 'mit')	1.9108645388128435e-05
('sehr', 'wenig')	1.9108645388128435e-05
('sei', 'alles')	1.9108645388128435e-05
('sei', 'da')	1.9108645388128435e-05
('sei', 'davon')	1.9108645388128435e-05
('sei', 'erst')	1.9108645388128435e-05
('sei', 'unter')	1.9108645388128435e-05
('sei', 'zunächst')	1.9108645388128435e-05
('seit', 'einiger')	1.9108645388128435e-05
('seit', 'wieder')	1.9108645388128435e-05
('selbst', 'aus')	1.9108645388128435e-05
('selbst', 'eine')	1.9108645388128435e-05
('selbst', 'über')	1.9108645388128435e-05
('sich', 'dadurch')	1.9108645388128435e-05
('sich', 'dessen')	1.9108645388128435e-05
('sieben', 'auf')	1.9108645388128435e-05
('so', 'uhr')	1.9108645388128435e-05
('solche', 'an')	1.9108645388128435e-05
('solche', 'das')	1.9108645388128435e-05
('solchen', 'und')	1.9108645388128435e-05
('solcher', 'es')	1.9108645388128435e-05
('sondern', 'auf')	1.9108645388128435e-05
('sowie', 'mit')	1.9108645388128435e-05
('später', 'auf')	1.9108645388128435e-05
('später', 'mit')	1.9108645388128435e-05
('später', 'war')	1.9108645388128435e-05
('später', 'wieder')	1.9108645388128435e-05
('später', 'wird')	1.9108645388128435e-05
('tag', 'auf')	1.9108645388128435e-05
('teil', 'eines')	1.9108645388128435e-05
('uhr', 'nach')	1.9108645388128435e-05
('um', 'beim')	1.9108645388128435e-05
('um', 'drei')	1.9108645388128435e-05
('um', 'jeden')	1.9108645388128435e-05
('um', 'noch')	1.9108645388128435e-05
